12:09:57.590316 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [37.236667ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.613258 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.618166ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.637823 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.197375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.669919 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [31.732708ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.689410 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.042125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.714022 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.17475ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.738870 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.543334ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.783039 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [43.821583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.810008 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.684833ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.822806 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [12.592875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.840353 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.436459ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.855196 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [14.716958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.946666 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [91.176375ms] OK body=
12:09:57.966123 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.693709ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.984657 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.396875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.003239 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.321083ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.027312 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.918333ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.041981 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [14.453208ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.063460 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.203041ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.091191 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.435708ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.118941 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.517959ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.149368 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.218041ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.182703 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [33.014333ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.211848 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.672167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.236699 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.542792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.261760 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.790834ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.289932 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.765375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.328347 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [38.0445ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.351686 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.04275ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.377538 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.477167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.396094 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.302417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.422178 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.765ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.476110 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [53.577875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.504021 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.5225ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.527302 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.923583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.552810 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.13075ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.583226 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.0715ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.603791 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.222541ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.627071 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.709625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.647407 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.99925ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.665162 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.545958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.686238 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.777792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.705939 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.394334ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.734971 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.787875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.761236 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.935917ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.797314 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [35.732791ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.819488 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.815791ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.847118 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.240792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.867514 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.053875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:58.889006 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.193042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:58.912609 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.169ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:58.934621 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.702708ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:58.954767 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.839458ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:59.063252 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [108.0095ms] OK body=
12:10:00.052053 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/screenshot [986.75475ms] OK body=
12:10:00.119251 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [66.425958ms] OK body=
12:10:00.151963 DELETE /session/a265b91a-a055-4fe0-b724-427a7286b4c0 [9.299083ms] OK body=
